7.6485 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
4.2023 	EXP 	Imported 1.csv as conditions, 8 conditions, 2 params
4.2062 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'number': 1, 'corrAns': 'j', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
4.2128 	EXP 	instructions: autoDraw = False
4.2128 	EXP 	fix: autoDraw = True
4.2147 	DATA 	Keypress: space
4.7175 	EXP 	fix: autoDraw = False
4.7175 	EXP 	text: height = 0.1
4.7175 	EXP 	text: height = 0.1
4.7175 	EXP 	text: height = 0.1
4.7175 	EXP 	text: text = 1
5.1995 	EXP 	text: autoDraw = True
5.9490 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'number': 7, 'corrAns': 'f', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
5.9644 	EXP 	text: autoDraw = False
5.9644 	EXP 	fix: autoDraw = True
6.4636 	EXP 	fix: autoDraw = False
6.4636 	EXP 	fix: autoDraw = False
6.4636 	EXP 	text: height = 0.1
6.4636 	EXP 	text: height = 0.1
6.4636 	EXP 	text: height = 0.1
6.4636 	EXP 	text: text = 7
6.9627 	EXP 	text: autoDraw = True
6.9874 	DATA 	KeyPress: f
7.6455 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'number': 9, 'corrAns': 'f', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
7.6609 	EXP 	text: autoDraw = False
7.6609 	EXP 	fix: autoDraw = True
7.6625 	DATA 	Keypress: j
8.1764 	EXP 	fix: autoDraw = False
8.1764 	EXP 	text: height = 0.1
8.1764 	EXP 	text: height = 0.1
8.1764 	EXP 	text: height = 0.1
8.1764 	EXP 	text: text = 9
8.6590 	EXP 	text: autoDraw = True
9.2253 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'number': 4, 'corrAns': 'j', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
9.2406 	EXP 	text: autoDraw = False
9.2406 	EXP 	fix: autoDraw = True
9.2421 	DATA 	Keypress: j
9.7397 	EXP 	fix: autoDraw = False
9.7397 	EXP 	fix: autoDraw = False
9.7397 	EXP 	text: height = 0.1
9.7397 	EXP 	text: height = 0.1
9.7397 	EXP 	text: height = 0.1
9.7397 	EXP 	text: text = 4
10.2389 	EXP 	text: autoDraw = True
10.8058 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'number': 3, 'corrAns': 'j', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
10.8209 	EXP 	text: autoDraw = False
10.8209 	EXP 	fix: autoDraw = True
10.8226 	DATA 	Keypress: f
11.3365 	EXP 	fix: autoDraw = False
11.3365 	EXP 	text: height = 0.1
11.3365 	EXP 	text: height = 0.1
11.3365 	EXP 	text: height = 0.1
11.3365 	EXP 	text: text = 3
11.8187 	EXP 	text: autoDraw = True
12.2522 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'number': 8, 'corrAns': 'f', 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
12.2676 	EXP 	text: autoDraw = False
12.2676 	EXP 	fix: autoDraw = True
12.2692 	DATA 	Keypress: f
12.7834 	EXP 	fix: autoDraw = False
12.7834 	EXP 	text: height = 0.1
12.7834 	EXP 	text: height = 0.1
12.7834 	EXP 	text: height = 0.1
12.7834 	EXP 	text: text = 8
13.1006 	DATA 	Keypress: escape
13.2497 	EXP 	3.2.  1.16 psyexp: status = STOPPED
13.2657 	EXP 	text: autoDraw = True
13.2657 	EXP 	text: autoDraw = False
13.2662 	EXP 	3.2.  1.16 psyexp: status = STOPPED
