9.3863 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
11.9884 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
12.0024 	EXP 	Created endding = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='endding', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='您好，此阶段测试已完成。', units='height', win=Window(...), wrapWidth=1)
0.0108 	EXP 	instructions: autoDraw = True
4.3118 	EXP 	Imported 1.csv as conditions, 8 conditions, 2 params
4.3132 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'number': 9, 'corrAns': 'f', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
4.3196 	EXP 	instructions: autoDraw = False
4.3196 	EXP 	fix: autoDraw = True
4.3212 	DATA 	Keypress: space
4.8338 	EXP 	fix: autoDraw = False
4.8338 	EXP 	text: height = 0.1
4.8338 	EXP 	text: height = 0.1
4.8338 	EXP 	text: height = 0.1
4.8338 	EXP 	text: text = 9
5.3162 	EXP 	text: autoDraw = True
6.1660 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'number': 2, 'corrAns': 'j', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
6.1851 	EXP 	text: autoDraw = False
6.1851 	EXP 	fix: autoDraw = True
6.6968 	EXP 	fix: autoDraw = False
6.6968 	EXP 	text: height = 0.1
6.6968 	EXP 	text: height = 0.1
6.6968 	EXP 	text: height = 0.1
6.6968 	EXP 	text: text = 2
7.1794 	EXP 	text: autoDraw = True
7.7798 	DATA 	Keypress: lshift
9.0595 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'number': 3, 'corrAns': 'j', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
9.0748 	EXP 	text: autoDraw = False
9.0748 	EXP 	fix: autoDraw = True
9.0763 	DATA 	Keypress: j
9.5739 	EXP 	fix: autoDraw = False
9.5739 	EXP 	fix: autoDraw = False
9.5739 	EXP 	text: height = 0.1
9.5739 	EXP 	text: height = 0.1
9.5739 	EXP 	text: height = 0.1
9.5739 	EXP 	text: text = 3
10.0728 	EXP 	text: autoDraw = True
10.6725 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'number': 1, 'corrAns': 'j', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
10.6881 	EXP 	text: autoDraw = False
10.6881 	EXP 	fix: autoDraw = True
10.6896 	DATA 	Keypress: j
11.1872 	EXP 	fix: autoDraw = False
11.1872 	EXP 	fix: autoDraw = False
11.1872 	EXP 	text: height = 0.1
11.1872 	EXP 	text: height = 0.1
11.1872 	EXP 	text: height = 0.1
11.1872 	EXP 	text: text = 1
11.6859 	EXP 	text: autoDraw = True
12.1362 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'number': 8, 'corrAns': 'f', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
12.1517 	EXP 	text: autoDraw = False
12.1517 	EXP 	fix: autoDraw = True
12.1534 	DATA 	Keypress: j
12.6506 	EXP 	fix: autoDraw = False
12.6506 	EXP 	fix: autoDraw = False
12.6506 	EXP 	text: height = 0.1
12.6506 	EXP 	text: height = 0.1
12.6506 	EXP 	text: height = 0.1
12.6506 	EXP 	text: text = 8
13.1494 	EXP 	text: autoDraw = True
13.6834 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'number': 4, 'corrAns': 'j', 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
13.6984 	EXP 	text: autoDraw = False
13.6984 	EXP 	fix: autoDraw = True
13.7000 	DATA 	Keypress: f
14.1974 	EXP 	fix: autoDraw = False
14.1974 	EXP 	fix: autoDraw = False
14.1974 	EXP 	text: height = 0.1
14.1974 	EXP 	text: height = 0.1
14.1974 	EXP 	text: height = 0.1
14.1974 	EXP 	text: text = 4
14.6971 	EXP 	text: autoDraw = True
15.2462 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'number': 7, 'corrAns': 'f', 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
15.2616 	EXP 	text: autoDraw = False
15.2616 	EXP 	fix: autoDraw = True
15.2631 	DATA 	Keypress: j
15.7606 	EXP 	fix: autoDraw = False
15.7606 	EXP 	fix: autoDraw = False
15.7606 	EXP 	text: height = 0.1
15.7606 	EXP 	text: height = 0.1
15.7606 	EXP 	text: height = 0.1
15.7606 	EXP 	text: text = 7
16.2596 	EXP 	text: autoDraw = True
16.6928 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'number': 6, 'corrAns': 'f', 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
16.7085 	EXP 	text: autoDraw = False
16.7085 	EXP 	fix: autoDraw = True
16.7116 	DATA 	Keypress: f
17.2077 	EXP 	fix: autoDraw = False
17.2077 	EXP 	fix: autoDraw = False
17.2077 	EXP 	text: height = 0.1
17.2077 	EXP 	text: height = 0.1
17.2077 	EXP 	text: height = 0.1
17.2077 	EXP 	text: text = 6
17.7066 	EXP 	text: autoDraw = True
18.2075 	EXP 	New trial (rep=1, index=0): <Trial 8 (0 in rep 1) data={'number': 8, 'corrAns': 'f', 'thisN': 8, 'thisTrialN': 0, 'thisRepN': 1}>
18.2220 	EXP 	text: autoDraw = False
18.2220 	EXP 	fix: autoDraw = True
18.2234 	DATA 	Keypress: j
18.7209 	EXP 	fix: autoDraw = False
18.7209 	EXP 	fix: autoDraw = False
18.7209 	EXP 	text: height = 0.1
18.7209 	EXP 	text: height = 0.1
18.7209 	EXP 	text: height = 0.1
18.7209 	EXP 	text: text = 8
19.2199 	EXP 	text: autoDraw = True
19.9027 	EXP 	New trial (rep=1, index=1): <Trial 9 (1 in rep 1) data={'number': 6, 'corrAns': 'f', 'thisN': 9, 'thisTrialN': 1, 'thisRepN': 1}>
19.9183 	EXP 	text: autoDraw = False
19.9183 	EXP 	fix: autoDraw = True
19.9199 	DATA 	Keypress: f
20.4340 	EXP 	fix: autoDraw = False
20.4340 	EXP 	text: height = 0.1
20.4340 	EXP 	text: height = 0.1
20.4340 	EXP 	text: height = 0.1
20.4340 	EXP 	text: text = 6
20.9162 	EXP 	text: autoDraw = True
21.3998 	EXP 	New trial (rep=1, index=2): <Trial 10 (2 in rep 1) data={'number': 4, 'corrAns': 'j', 'thisN': 10, 'thisTrialN': 2, 'thisRepN': 1}>
21.4151 	EXP 	text: autoDraw = False
21.4151 	EXP 	fix: autoDraw = True
21.4166 	DATA 	Keypress: f
21.9306 	EXP 	fix: autoDraw = False
21.9306 	EXP 	text: height = 0.1
21.9306 	EXP 	text: height = 0.1
21.9306 	EXP 	text: height = 0.1
21.9306 	EXP 	text: text = 4
22.4131 	EXP 	text: autoDraw = True
22.9133 	EXP 	New trial (rep=1, index=3): <Trial 11 (3 in rep 1) data={'number': 1, 'corrAns': 'j', 'thisN': 11, 'thisTrialN': 3, 'thisRepN': 1}>
22.9287 	EXP 	text: autoDraw = False
22.9287 	EXP 	fix: autoDraw = True
22.9303 	DATA 	Keypress: j
23.4441 	EXP 	fix: autoDraw = False
23.4441 	EXP 	text: height = 0.1
23.4441 	EXP 	text: height = 0.1
23.4441 	EXP 	text: height = 0.1
23.4441 	EXP 	text: text = 1
23.9266 	EXP 	text: autoDraw = True
24.3767 	EXP 	New trial (rep=1, index=4): <Trial 12 (4 in rep 1) data={'number': 9, 'corrAns': 'f', 'thisN': 12, 'thisTrialN': 4, 'thisRepN': 1}>
24.3923 	EXP 	text: autoDraw = False
24.3923 	EXP 	fix: autoDraw = True
24.3939 	DATA 	Keypress: j
24.9077 	EXP 	fix: autoDraw = False
24.9077 	EXP 	text: height = 0.1
24.9077 	EXP 	text: height = 0.1
24.9077 	EXP 	text: height = 0.1
24.9077 	EXP 	text: text = 9
25.3901 	EXP 	text: autoDraw = True
25.9401 	EXP 	New trial (rep=1, index=5): <Trial 13 (5 in rep 1) data={'number': 2, 'corrAns': 'j', 'thisN': 13, 'thisTrialN': 5, 'thisRepN': 1}>
25.9557 	EXP 	text: autoDraw = False
25.9557 	EXP 	fix: autoDraw = True
25.9574 	DATA 	Keypress: f
26.4709 	EXP 	fix: autoDraw = False
26.4709 	EXP 	text: height = 0.1
26.4709 	EXP 	text: height = 0.1
26.4709 	EXP 	text: height = 0.1
26.4709 	EXP 	text: text = 2
26.9534 	EXP 	text: autoDraw = True
27.4700 	EXP 	New trial (rep=1, index=6): <Trial 14 (6 in rep 1) data={'number': 7, 'corrAns': 'f', 'thisN': 14, 'thisTrialN': 6, 'thisRepN': 1}>
27.4854 	EXP 	text: autoDraw = False
27.4854 	EXP 	fix: autoDraw = True
27.4869 	DATA 	Keypress: j
27.9847 	EXP 	fix: autoDraw = False
27.9847 	EXP 	fix: autoDraw = False
27.9847 	EXP 	text: height = 0.1
27.9847 	EXP 	text: height = 0.1
27.9847 	EXP 	text: height = 0.1
27.9847 	EXP 	text: text = 7
28.4835 	EXP 	text: autoDraw = True
29.1500 	EXP 	New trial (rep=1, index=7): <Trial 15 (7 in rep 1) data={'number': 3, 'corrAns': 'j', 'thisN': 15, 'thisTrialN': 7, 'thisRepN': 1}>
29.1653 	EXP 	text: autoDraw = False
29.1653 	EXP 	fix: autoDraw = True
29.1669 	DATA 	Keypress: f
29.6644 	EXP 	fix: autoDraw = False
29.6644 	EXP 	fix: autoDraw = False
29.6644 	EXP 	text: height = 0.1
29.6644 	EXP 	text: height = 0.1
29.6644 	EXP 	text: height = 0.1
29.6644 	EXP 	text: text = 3
30.1633 	EXP 	text: autoDraw = True
30.6465 	EXP 	New trial (rep=2, index=0): <Trial 16 (0 in rep 2) data={'number': 2, 'corrAns': 'j', 'thisN': 16, 'thisTrialN': 0, 'thisRepN': 2}>
30.6624 	EXP 	text: autoDraw = False
30.6624 	EXP 	fix: autoDraw = True
30.6640 	DATA 	Keypress: j
31.1778 	EXP 	fix: autoDraw = False
31.1778 	EXP 	text: height = 0.1
31.1778 	EXP 	text: height = 0.1
31.1778 	EXP 	text: height = 0.1
31.1778 	EXP 	text: text = 2
31.6602 	EXP 	text: autoDraw = True
32.2778 	EXP 	New trial (rep=2, index=1): <Trial 17 (1 in rep 2) data={'number': 7, 'corrAns': 'f', 'thisN': 17, 'thisTrialN': 1, 'thisRepN': 2}>
32.2920 	EXP 	text: autoDraw = False
32.2920 	EXP 	fix: autoDraw = True
32.2936 	DATA 	Keypress: j
32.8077 	EXP 	fix: autoDraw = False
32.8077 	EXP 	text: height = 0.1
32.8077 	EXP 	text: height = 0.1
32.8077 	EXP 	text: height = 0.1
32.8077 	EXP 	text: text = 7
33.2903 	EXP 	text: autoDraw = True
33.8232 	EXP 	New trial (rep=2, index=2): <Trial 18 (2 in rep 2) data={'number': 3, 'corrAns': 'j', 'thisN': 18, 'thisTrialN': 2, 'thisRepN': 2}>
33.8389 	EXP 	text: autoDraw = False
33.8389 	EXP 	fix: autoDraw = True
33.8406 	DATA 	Keypress: f
34.3544 	EXP 	fix: autoDraw = False
34.3544 	EXP 	text: height = 0.1
34.3544 	EXP 	text: height = 0.1
34.3544 	EXP 	text: height = 0.1
34.3544 	EXP 	text: text = 3
34.8369 	EXP 	text: autoDraw = True
35.5028 	EXP 	New trial (rep=2, index=3): <Trial 19 (3 in rep 2) data={'number': 1, 'corrAns': 'j', 'thisN': 19, 'thisTrialN': 3, 'thisRepN': 2}>
35.5186 	EXP 	text: autoDraw = False
35.5186 	EXP 	fix: autoDraw = True
35.5202 	DATA 	Keypress: j
36.0341 	EXP 	fix: autoDraw = False
36.0341 	EXP 	text: height = 0.1
36.0341 	EXP 	text: height = 0.1
36.0341 	EXP 	text: height = 0.1
36.0341 	EXP 	text: text = 1
36.5164 	EXP 	text: autoDraw = True
37.1493 	EXP 	New trial (rep=2, index=4): <Trial 20 (4 in rep 2) data={'number': 6, 'corrAns': 'f', 'thisN': 20, 'thisTrialN': 4, 'thisRepN': 2}>
37.1648 	EXP 	text: autoDraw = False
37.1648 	EXP 	fix: autoDraw = True
37.1663 	DATA 	Keypress: j
37.6638 	EXP 	fix: autoDraw = False
37.6638 	EXP 	fix: autoDraw = False
37.6638 	EXP 	text: height = 0.1
37.6638 	EXP 	text: height = 0.1
37.6638 	EXP 	text: height = 0.1
37.6638 	EXP 	text: text = 6
38.1628 	EXP 	text: autoDraw = True
38.6630 	EXP 	New trial (rep=2, index=5): <Trial 21 (5 in rep 2) data={'number': 8, 'corrAns': 'f', 'thisN': 21, 'thisTrialN': 5, 'thisRepN': 2}>
38.6782 	EXP 	text: autoDraw = False
38.6782 	EXP 	fix: autoDraw = True
38.6799 	DATA 	Keypress: f
39.1910 	EXP 	fix: autoDraw = False
39.1910 	EXP 	fix: autoDraw = False
39.1910 	EXP 	text: height = 0.1
39.1910 	EXP 	text: height = 0.1
39.1910 	EXP 	text: height = 0.1
39.1910 	EXP 	text: text = 8
39.6764 	EXP 	text: autoDraw = True
40.2096 	EXP 	New trial (rep=2, index=6): <Trial 22 (6 in rep 2) data={'number': 4, 'corrAns': 'j', 'thisN': 22, 'thisTrialN': 6, 'thisRepN': 2}>
40.2251 	EXP 	text: autoDraw = False
40.2251 	EXP 	fix: autoDraw = True
40.2266 	DATA 	Keypress: f
40.7407 	EXP 	fix: autoDraw = False
40.7407 	EXP 	text: height = 0.1
40.7407 	EXP 	text: height = 0.1
40.7407 	EXP 	text: height = 0.1
40.7407 	EXP 	text: text = 4
41.2231 	EXP 	text: autoDraw = True
41.6730 	EXP 	New trial (rep=2, index=7): <Trial 23 (7 in rep 2) data={'number': 9, 'corrAns': 'f', 'thisN': 23, 'thisTrialN': 7, 'thisRepN': 2}>
41.6888 	EXP 	text: autoDraw = False
41.6888 	EXP 	fix: autoDraw = True
41.6905 	DATA 	Keypress: j
42.2041 	EXP 	fix: autoDraw = False
42.2041 	EXP 	text: height = 0.1
42.2041 	EXP 	text: height = 0.1
42.2041 	EXP 	text: height = 0.1
42.2041 	EXP 	text: text = 9
42.6867 	EXP 	text: autoDraw = True
43.1702 	EXP 	New trial (rep=3, index=0): <Trial 24 (0 in rep 3) data={'number': 2, 'corrAns': 'j', 'thisN': 24, 'thisTrialN': 0, 'thisRepN': 3}>
43.1855 	EXP 	text: autoDraw = False
43.1855 	EXP 	fix: autoDraw = True
43.1872 	DATA 	Keypress: f
43.7012 	EXP 	fix: autoDraw = False
43.7012 	EXP 	text: height = 0.1
43.7012 	EXP 	text: height = 0.1
43.7012 	EXP 	text: height = 0.1
43.7012 	EXP 	text: text = 2
44.1832 	EXP 	text: autoDraw = True
44.6168 	EXP 	New trial (rep=3, index=1): <Trial 25 (1 in rep 3) data={'number': 6, 'corrAns': 'f', 'thisN': 25, 'thisTrialN': 1, 'thisRepN': 3}>
44.6324 	EXP 	text: autoDraw = False
44.6324 	EXP 	fix: autoDraw = True
44.6339 	DATA 	Keypress: j
45.1482 	EXP 	fix: autoDraw = False
45.1482 	EXP 	text: height = 0.1
45.1482 	EXP 	text: height = 0.1
45.1482 	EXP 	text: height = 0.1
45.1482 	EXP 	text: text = 6
45.6302 	EXP 	text: autoDraw = True
46.2801 	EXP 	New trial (rep=3, index=2): <Trial 26 (2 in rep 3) data={'number': 7, 'corrAns': 'f', 'thisN': 26, 'thisTrialN': 2, 'thisRepN': 3}>
46.2955 	EXP 	text: autoDraw = False
46.2955 	EXP 	fix: autoDraw = True
46.2970 	DATA 	Keypress: f
46.8110 	EXP 	fix: autoDraw = False
46.8110 	EXP 	text: height = 0.1
46.8110 	EXP 	text: height = 0.1
46.8110 	EXP 	text: height = 0.1
46.8110 	EXP 	text: text = 7
47.2933 	EXP 	text: autoDraw = True
48.1593 	EXP 	New trial (rep=3, index=3): <Trial 27 (3 in rep 3) data={'number': 3, 'corrAns': 'j', 'thisN': 27, 'thisTrialN': 3, 'thisRepN': 3}>
48.1748 	EXP 	text: autoDraw = False
48.1748 	EXP 	fix: autoDraw = True
48.1763 	DATA 	Keypress: f
48.6903 	EXP 	fix: autoDraw = False
48.6903 	EXP 	text: height = 0.1
48.6903 	EXP 	text: height = 0.1
48.6903 	EXP 	text: height = 0.1
48.6903 	EXP 	text: text = 3
49.1729 	EXP 	text: autoDraw = True
49.6560 	EXP 	New trial (rep=3, index=4): <Trial 28 (4 in rep 3) data={'number': 8, 'corrAns': 'f', 'thisN': 28, 'thisTrialN': 4, 'thisRepN': 3}>
49.6715 	EXP 	text: autoDraw = False
49.6715 	EXP 	fix: autoDraw = True
49.6730 	DATA 	Keypress: j
50.1706 	EXP 	fix: autoDraw = False
50.1706 	EXP 	fix: autoDraw = False
50.1706 	EXP 	text: height = 0.1
50.1706 	EXP 	text: height = 0.1
50.1706 	EXP 	text: height = 0.1
50.1706 	EXP 	text: text = 8
50.6699 	EXP 	text: autoDraw = True
51.1361 	EXP 	New trial (rep=3, index=5): <Trial 29 (5 in rep 3) data={'number': 9, 'corrAns': 'f', 'thisN': 29, 'thisTrialN': 5, 'thisRepN': 3}>
51.1517 	EXP 	text: autoDraw = False
51.1517 	EXP 	fix: autoDraw = True
51.1531 	DATA 	Keypress: f
51.6507 	EXP 	fix: autoDraw = False
51.6507 	EXP 	fix: autoDraw = False
51.6507 	EXP 	text: height = 0.1
51.6507 	EXP 	text: height = 0.1
51.6507 	EXP 	text: height = 0.1
51.6507 	EXP 	text: text = 9
52.1497 	EXP 	text: autoDraw = True
52.5996 	EXP 	New trial (rep=3, index=6): <Trial 30 (6 in rep 3) data={'number': 1, 'corrAns': 'j', 'thisN': 30, 'thisTrialN': 6, 'thisRepN': 3}>
52.6154 	EXP 	text: autoDraw = False
52.6154 	EXP 	fix: autoDraw = True
52.6169 	DATA 	Keypress: f
53.1309 	EXP 	fix: autoDraw = False
53.1309 	EXP 	text: height = 0.1
53.1309 	EXP 	text: height = 0.1
53.1309 	EXP 	text: height = 0.1
53.1309 	EXP 	text: text = 1
53.6132 	EXP 	text: autoDraw = True
54.0801 	EXP 	New trial (rep=3, index=7): <Trial 31 (7 in rep 3) data={'number': 4, 'corrAns': 'j', 'thisN': 31, 'thisTrialN': 7, 'thisRepN': 3}>
54.0956 	EXP 	text: autoDraw = False
54.0956 	EXP 	fix: autoDraw = True
54.0973 	DATA 	Keypress: j
54.6110 	EXP 	fix: autoDraw = False
54.6110 	EXP 	text: height = 0.1
54.6110 	EXP 	text: height = 0.1
54.6110 	EXP 	text: height = 0.1
54.6110 	EXP 	text: text = 4
55.0934 	EXP 	text: autoDraw = True
55.8928 	EXP 	New trial (rep=4, index=0): <Trial 32 (0 in rep 4) data={'number': 1, 'corrAns': 'j', 'thisN': 32, 'thisTrialN': 0, 'thisRepN': 4}>
55.9084 	EXP 	text: autoDraw = False
55.9084 	EXP 	fix: autoDraw = True
55.9100 	DATA 	Keypress: j
56.4240 	EXP 	fix: autoDraw = False
56.4240 	EXP 	text: height = 0.1
56.4240 	EXP 	text: height = 0.1
56.4240 	EXP 	text: height = 0.1
56.4240 	EXP 	text: text = 1
56.9062 	EXP 	text: autoDraw = True
57.4561 	EXP 	New trial (rep=4, index=1): <Trial 33 (1 in rep 4) data={'number': 8, 'corrAns': 'f', 'thisN': 33, 'thisTrialN': 1, 'thisRepN': 4}>
57.4718 	EXP 	text: autoDraw = False
57.4718 	EXP 	fix: autoDraw = True
57.4734 	DATA 	Keypress: f
57.9873 	EXP 	fix: autoDraw = False
57.9873 	EXP 	text: height = 0.1
57.9873 	EXP 	text: height = 0.1
57.9873 	EXP 	text: height = 0.1
57.9873 	EXP 	text: text = 8
58.4696 	EXP 	text: autoDraw = True
59.1694 	EXP 	New trial (rep=4, index=2): <Trial 34 (2 in rep 4) data={'number': 9, 'corrAns': 'f', 'thisN': 34, 'thisTrialN': 2, 'thisRepN': 4}>
59.1848 	EXP 	text: autoDraw = False
59.1848 	EXP 	fix: autoDraw = True
59.1865 	DATA 	Keypress: f
59.7002 	EXP 	fix: autoDraw = False
59.7002 	EXP 	text: height = 0.1
59.7002 	EXP 	text: height = 0.1
59.7002 	EXP 	text: height = 0.1
59.7002 	EXP 	text: text = 9
60.1828 	EXP 	text: autoDraw = True
60.6827 	EXP 	New trial (rep=4, index=3): <Trial 35 (3 in rep 4) data={'number': 2, 'corrAns': 'j', 'thisN': 35, 'thisTrialN': 3, 'thisRepN': 4}>
60.6980 	EXP 	text: autoDraw = False
60.6980 	EXP 	fix: autoDraw = True
60.6996 	DATA 	Keypress: f
61.1970 	EXP 	fix: autoDraw = False
61.1970 	EXP 	fix: autoDraw = False
61.1970 	EXP 	text: height = 0.1
61.1970 	EXP 	text: height = 0.1
61.1970 	EXP 	text: height = 0.1
61.1970 	EXP 	text: text = 2
61.6964 	EXP 	text: autoDraw = True
62.2128 	EXP 	New trial (rep=4, index=4): <Trial 36 (4 in rep 4) data={'number': 6, 'corrAns': 'f', 'thisN': 36, 'thisTrialN': 4, 'thisRepN': 4}>
62.2283 	EXP 	text: autoDraw = False
62.2283 	EXP 	fix: autoDraw = True
62.2299 	DATA 	Keypress: j
62.7438 	EXP 	fix: autoDraw = False
62.7438 	EXP 	text: height = 0.1
62.7438 	EXP 	text: height = 0.1
62.7438 	EXP 	text: height = 0.1
62.7438 	EXP 	text: text = 6
63.2262 	EXP 	text: autoDraw = True
63.8426 	EXP 	New trial (rep=4, index=5): <Trial 37 (5 in rep 4) data={'number': 4, 'corrAns': 'j', 'thisN': 37, 'thisTrialN': 5, 'thisRepN': 4}>
63.8581 	EXP 	text: autoDraw = False
63.8581 	EXP 	fix: autoDraw = True
63.8597 	DATA 	Keypress: f
64.3573 	EXP 	fix: autoDraw = False
64.3573 	EXP 	fix: autoDraw = False
64.3573 	EXP 	text: height = 0.1
64.3573 	EXP 	text: height = 0.1
64.3573 	EXP 	text: height = 0.1
64.3573 	EXP 	text: text = 4
64.8560 	EXP 	text: autoDraw = True
65.4559 	EXP 	New trial (rep=4, index=6): <Trial 38 (6 in rep 4) data={'number': 3, 'corrAns': 'j', 'thisN': 38, 'thisTrialN': 6, 'thisRepN': 4}>
65.4713 	EXP 	text: autoDraw = False
65.4713 	EXP 	fix: autoDraw = True
65.4729 	DATA 	Keypress: j
65.9868 	EXP 	fix: autoDraw = False
65.9868 	EXP 	text: height = 0.1
65.9868 	EXP 	text: height = 0.1
65.9868 	EXP 	text: height = 0.1
65.9868 	EXP 	text: text = 3
66.4693 	EXP 	text: autoDraw = True
67.0522 	EXP 	New trial (rep=4, index=7): <Trial 39 (7 in rep 4) data={'number': 7, 'corrAns': 'f', 'thisN': 39, 'thisTrialN': 7, 'thisRepN': 4}>
67.0678 	EXP 	text: autoDraw = False
67.0678 	EXP 	fix: autoDraw = True
67.0693 	DATA 	Keypress: j
67.5668 	EXP 	fix: autoDraw = False
67.5668 	EXP 	fix: autoDraw = False
67.5668 	EXP 	text: height = 0.1
67.5668 	EXP 	text: height = 0.1
67.5668 	EXP 	text: height = 0.1
67.5668 	EXP 	text: text = 7
68.0659 	EXP 	text: autoDraw = True
69.2319 	EXP 	New trial (rep=5, index=0): <Trial 40 (0 in rep 5) data={'number': 2, 'corrAns': 'j', 'thisN': 40, 'thisTrialN': 0, 'thisRepN': 5}>
69.2467 	EXP 	text: autoDraw = False
69.2467 	EXP 	fix: autoDraw = True
69.2483 	DATA 	Keypress: f
69.7624 	EXP 	fix: autoDraw = False
69.7624 	EXP 	text: height = 0.1
69.7624 	EXP 	text: height = 0.1
69.7624 	EXP 	text: height = 0.1
69.7624 	EXP 	text: text = 2
70.2446 	EXP 	text: autoDraw = True
70.8442 	EXP 	New trial (rep=5, index=1): <Trial 41 (1 in rep 5) data={'number': 3, 'corrAns': 'j', 'thisN': 41, 'thisTrialN': 1, 'thisRepN': 5}>
70.8599 	EXP 	text: autoDraw = False
70.8599 	EXP 	fix: autoDraw = True
70.8614 	DATA 	Keypress: j
71.3587 	EXP 	fix: autoDraw = False
71.3587 	EXP 	fix: autoDraw = False
71.3587 	EXP 	text: height = 0.1
71.3587 	EXP 	text: height = 0.1
71.3587 	EXP 	text: height = 0.1
71.3587 	EXP 	text: text = 3
71.8575 	EXP 	text: autoDraw = True
